2025-11-28 11:06:07,042 - INFO - Strategy Mean Reversion Logger initialized -> ./logs/Strategy/MeanReversion/20251128_110607_mean_reversion.log
2025-11-28 11:06:07,102 - DEBUG - Subscribed to ZEROMQ market data feed
2025-11-28 11:06:07,102 - INFO - Mean Reversion Strategy initialized for symbol 37054
2025-11-28 11:06:07,102 - INFO - Strategy run loop started...
2025-11-28 11:06:16,520 - INFO - Indicators - Close=25980.00 | EMA=25980.00 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,522 - INFO - Indicators - Close=25988.00 | EMA=25980.76 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,524 - INFO - Indicators - Close=25998.80 | EMA=25982.48 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,528 - INFO - Indicators - Close=25998.90 | EMA=25984.04 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,531 - INFO - Indicators - Close=26009.00 | EMA=25986.42 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,537 - INFO - Indicators - Close=26000.00 | EMA=25987.71 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,540 - INFO - Indicators - Close=26015.60 | EMA=25990.37 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,543 - INFO - Indicators - Close=26024.40 | EMA=25993.61 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,547 - INFO - Indicators - Close=26027.70 | EMA=25996.86 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,547 - INFO - Indicators - Close=26049.00 | EMA=26001.82 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,551 - INFO - Indicators - Close=26065.00 | EMA=26007.84 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,553 - INFO - Indicators - Close=26060.10 | EMA=26012.82 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,563 - INFO - Indicators - Close=26062.30 | EMA=26017.53 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,563 - INFO - Indicators - Close=26082.30 | EMA=26023.70 | RSI=None | BBands=(None, None, None)
2025-11-28 11:06:16,566 - INFO - Indicators - Close=26077.00 | EMA=26028.77 | RSI=85.82 | BBands=(None, None, None)
2025-11-28 11:06:16,569 - INFO - Indicators - Close=26074.00 | EMA=26033.08 | RSI=82.98 | BBands=(None, None, None)
2025-11-28 11:06:16,569 - INFO - Indicators - Close=26074.00 | EMA=26036.98 | RSI=81.44 | BBands=(None, None, None)
2025-11-28 11:06:16,576 - INFO - Indicators - Close=26085.00 | EMA=26041.55 | RSI=82.99 | BBands=(None, None, None)
2025-11-28 11:06:16,582 - INFO - Indicators - Close=26095.00 | EMA=26046.64 | RSI=82.98 | BBands=(None, None, None)
2025-11-28 11:06:16,590 - INFO - Indicators - Close=26109.10 | EMA=26052.59 | RSI=90.26 | BBands=(25966.48, 26043.76, 26121.04)
2025-11-28 11:06:16,603 - INFO - Indicators - Close=26110.00 | EMA=26058.06 | RSI=89.07 | BBands=(25973.66, 26050.26, 26126.86)
2025-11-28 11:06:16,613 - INFO - Indicators - Close=26107.00 | EMA=26062.72 | RSI=85.91 | BBands=(25981.41, 26056.21, 26131.01)
2025-11-28 11:06:16,622 - INFO - Indicators - Close=26101.50 | EMA=26066.41 | RSI=81.48 | BBands=(25988.95, 26061.34, 26133.74)
2025-11-28 11:06:16,636 - INFO - Indicators - Close=26108.90 | EMA=26070.46 | RSI=78.99 | BBands=(25997.62, 26066.85, 26136.07)
2025-11-28 11:06:16,651 - INFO - Indicators - Close=26105.00 | EMA=26073.75 | RSI=71.93 | BBands=(26005.91, 26071.65, 26137.38)
2025-11-28 11:06:16,663 - INFO - Indicators - Close=26094.70 | EMA=26075.74 | RSI=67.91 | BBands=(26018.83, 26076.38, 26133.93)
2025-11-28 11:06:16,671 - INFO - Indicators - Close=26097.90 | EMA=26077.85 | RSI=68.24 | BBands=(26029.53, 26080.50, 26131.46)
2025-11-28 11:06:16,684 - INFO - Indicators - Close=26092.80 | EMA=26079.28 | RSI=56.35 | BBands=(26039.74, 26083.92, 26128.09)
2025-11-28 11:06:16,693 - INFO - Indicators - Close=26096.20 | EMA=26080.89 | RSI=61.88 | BBands=(26051.24, 26087.34, 26123.44)
2025-11-28 11:06:16,715 - INFO - Indicators - Close=26090.00 | EMA=26081.76 | RSI=59.52 | BBands=(26057.87, 26089.39, 26120.91)
2025-11-28 11:06:16,726 - INFO - Indicators - Close=26088.90 | EMA=26082.44 | RSI=58.75 | BBands=(26061.11, 26090.59, 26120.06)
2025-11-28 11:06:16,754 - INFO - Indicators - Close=26084.90 | EMA=26082.67 | RSI=49.94 | BBands=(26065.68, 26091.83, 26117.97)
2025-11-28 11:06:16,789 - INFO - Indicators - Close=26093.50 | EMA=26083.70 | RSI=49.02 | BBands=(26071.03, 26093.39, 26115.74)
2025-11-28 11:06:16,813 - INFO - Indicators - Close=26100.00 | EMA=26085.26 | RSI=43.42 | BBands=(26072.34, 26094.27, 26116.20)
2025-11-28 11:06:16,824 - INFO - Indicators - Close=26087.00 | EMA=26085.42 | RSI=35.84 | BBands=(26074.01, 26094.77, 26115.53)
2025-11-28 11:06:16,842 - INFO - Indicators - Close=26089.00 | EMA=26085.76 | RSI=38.78 | BBands=(26076.84, 26095.52, 26114.20)
2025-11-28 11:06:16,853 - INFO - Indicators - Close=26095.50 | EMA=26086.69 | RSI=46.31 | BBands=(26080.73, 26096.60, 26112.46)
2025-11-28 11:06:16,862 - INFO - Indicators - Close=26084.80 | EMA=26086.51 | RSI=35.74 | BBands=(26080.69, 26096.58, 26112.48)
2025-11-28 11:06:16,878 - INFO - Indicators - Close=26077.50 | EMA=26085.65 | RSI=34.36 | BBands=(26077.77, 26095.71, 26113.65)
2025-11-28 11:06:16,889 - INFO - Indicators - Close=26090.10 | EMA=26086.08 | RSI=47.45 | BBands=(26077.77, 26094.76, 26111.75)
2025-11-28 11:06:16,901 - INFO - Indicators - Close=26092.00 | EMA=26086.64 | RSI=46.68 | BBands=(26078.35, 26093.86, 26109.37)
2025-11-28 11:06:16,908 - INFO - Indicators - Close=26087.40 | EMA=26086.71 | RSI=46.95 | BBands=(26078.37, 26092.88, 26107.39)
2025-11-28 11:06:16,918 - INFO - Indicators - Close=26091.00 | EMA=26087.12 | RSI=47.07 | BBands=(26078.38, 26092.35, 26106.33)
2025-11-28 11:06:16,921 - INFO - Indicators - Close=26099.70 | EMA=26088.32 | RSI=55.32 | BBands=(26079.62, 26091.90, 26104.17)
